ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NODE_ID_x,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID_y,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE
22003032855,22/09/2003,05.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,56,G,6.0,2,Dusk/Dawn,15161,1,2,1,0,0,1,1,5,Not at intersection,2,80,15161.0,O,2312711.6877,2469100.3274,ARARAT,WESTERN REGION,Country,-37.25975,142.88824,3377.0
22003032915,4/10/2003,09.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,40,G,9.0,1,Day,149501,1,1,1,0,0,0,2,5,Not at intersection,2,60,149501.0,N,2263724.609,2498896.039,HORSHAM,WESTERN REGION,Country,-36.980259999999994,142.34551000000002,3401.0
22003034346,17/10/2003,09.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,55,J,8.0,1,Day,149486,1,1,0,1,0,0,2,5,Not at intersection,3,100,149486.0,N,2277846.693,2451800.729,ARARAT,WESTERN REGION,Country,-37.40797,142.49014,3379.0
22003036993,1/11/2003,20.40.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,89,D,8.0,5,Dark No street lights,149863,1,2,0,1,0,1,1,5,Not at intersection,3,100,149863.0,N,2252772.652,2342748.566,MOYNE,SOUTH WESTERN REGION,Country,-38.38377,142.17041,3284.0
22003038880,22/11/2003,22.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40.0,466,B,9.0,5,Dark No street lights,151573,1,1,1,0,0,0,2,5,Not at intersection,2,80,151573.0,N,2443801.08,2365354.519,GEELONG,SOUTH WESTERN REGION,Country,-38.211529999999996,144.35835,3216.0
22003039932,30/11/2003,21.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,73,E,7.0,5,Dark No street lights,149875,1,1,0,1,0,0,1,5,Not at intersection,3,100,149875.0,N,2258057.498,2403747.367,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,Country,-37.835879999999996,142.25101999999998,3289.0
22004002528,3/01/2004,16.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9.0,93,B,7.0,1,Day,146969,1,1,1,0,0,0,2,5,Not at intersection,2,100,146969.0,N,2412787.458,2347995.619,SURF COAST,SOUTH WESTERN REGION,Country,-38.36549,144.0022,3241.0
22004004131,19/01/2004,06.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,43,E,9.0,2,Dusk/Dawn,223133,1,1,1,0,0,0,1,5,Not at intersection,2,100,223133.0,N,2389792.845,2499523.476,CENTRAL GOLDFIELDS,WESTERN REGION,Country,-36.99783,143.76169,3465.0
22004006921,13/02/2004,21.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9.0,76,H,4.0,5,Dark No street lights,147563,1,1,0,1,0,0,2,5,Not at intersection,3,100,147563.0,N,2411165.548,2426808.364,MOORABOOL,WESTERN REGION,Country,-37.65533,143.99318,3352.0
22004007659,1/03/2004,07.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,58,D,6.0,2,Dusk/Dawn,188813,1,1,1,0,0,0,2,5,Not at intersection,2,100,188813.0,N,2388454.816,2469840.702,HEPBURN,WESTERN REGION,Country,-37.26515,143.74225,3370.0
22004007857,7/03/2004,01.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,88,H,4.0,5,Dark No street lights,188814,1,1,0,1,0,0,2,5,Not at intersection,3,100,188814.0,N,2232250.176,2367586.627,MOYNE,SOUTH WESTERN REGION,Country,-38.15442,141.9448,3304.0
22004007862,26/02/2004,07.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,53,F,3.0,2,Dusk/Dawn,53396,1,1,0,1,0,0,2,1,Cross intersection,3,100,53396.0,I,2169294.232,2482618.231,WEST WIMMERA,WESTERN REGION,Country,-37.09838,141.27839,3318.0
22004008088,22/02/2004,11.20.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9.0,59,D,7.0,1,Day,188817,1,1,1,0,0,0,1,5,Not at intersection,2,80,188817.0,N,2428102.619,2459641.562,HEPBURN,WESTERN REGION,Country,-37.36094,144.1883,3461.0
22004008833,11/03/2004,06.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9.0,76,E,3.0,2,Dusk/Dawn,48979,3,3,0,1,0,2,1,2,T intersection,3,100,48979.0,I,2390206.215,2432041.996,GOLDEN PLAINS,SOUTH WESTERN REGION,Country,-37.60595,143.75643,3351.0
22004009336,8/03/2004,10.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9.0,93,D,7.0,1,Day,147985,1,1,1,0,0,0,2,5,Not at intersection,2,100,147985.0,N,2426364.131,2350257.191,SURF COAST,SOUTH WESTERN REGION,Country,-38.3463,144.15775,3230.0
22004009828,23/03/2004,23.40.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9.0,41,E,9.0,5,Dark No street lights,188829,1,1,0,1,0,0,1,5,Not at intersection,3,100,188829.0,N,2302893.195,2500191.409,NORTHERN GRAMPIANS,WESTERN REGION,Country,-36.97762,142.78572,3380.0
